cell,axis,axis_value,axis_label,scenario,family,part_order,world,policy15,delay,t_irrev,cap_strength,cap_share,containment_strength,mutation_rate,adversarial_pressure,initial_exploit_mass_scale,resource_concentration_pressure,catastrophe_severity,action_channel_cost_scale,n,R,R_ci_lo,R_ci_hi,capture_threshold,capture_threshold_ci_lo,capture_threshold_ci_hi,containment_timer_activity,containment_timer_activity_ci_lo,containment_timer_activity_ci_hi,permanence_probability,permanence_ci_lo,permanence_ci_hi,collapse_probability,collapse_ci_lo,collapse_ci_hi,capture_index,capture_index_ci_lo,capture_index_ci_hi,strict_zero_capture_probability,strict_zero_capture_ci_lo,strict_zero_capture_ci_hi,resource_hhi,resource_hhi_ci_lo,resource_hhi_ci_hi,max_lineage_share,max_lineage_share_ci_lo,max_lineage_share_ci_hi,exploitative_strategy_mass,exploitative_strategy_mass_ci_lo,exploitative_strategy_mass_ci_hi,cooperative_strategy_mass,cooperative_strategy_mass_ci_lo,cooperative_strategy_mass_ci_hi,strategy_diversity,strategy_diversity_ci_lo,strategy_diversity_ci_hi,response_diversity,response_diversity_ci_lo,response_diversity_ci_hi,welfare,welfare_ci_lo,welfare_ci_hi,minimum_zone_welfare,minimum_zone_welfare_ci_lo,minimum_zone_welfare_ci_hi,neighbor_harm_volume,neighbor_harm_volume_ci_lo,neighbor_harm_volume_ci_hi,aid_interception_volume,aid_interception_volume_ci_lo,aid_interception_volume_ci_hi,extraction_volume,extraction_volume_ci_lo,extraction_volume_ci_hi,deception_level,deception_level_ci_lo,deception_level_ci_hi,catastrophe_recovery_rate,catastrophe_recovery_rate_ci_lo,catastrophe_recovery_rate_ci_hi,mutation_survival,mutation_survival_ci_lo,mutation_survival_ci_hi,containment_cost,containment_cost_ci_lo,containment_cost_ci_hi,false_containment,false_containment_ci_lo,false_containment_ci_hi,delayed_consequence_true_harm_mi,delayed_consequence_true_harm_mi_ci_lo,delayed_consequence_true_harm_mi_ci_hi,irreversible_failures,irreversible_failures_ci_lo,irreversible_failures_ci_hi,containment_events,containment_events_ci_lo,containment_events_ci_hi,mutation_events,mutation_events_ci_lo,mutation_events_ci_hi,selection_delta_seen,selection_delta_seen_ci_lo,selection_delta_seen_ci_hi,initial_exploitative_strategy_mass,initial_exploitative_strategy_mass_ci_lo,initial_exploitative_strategy_mass_ci_hi,exploit_payoff_total,exploit_payoff_total_ci_lo,exploit_payoff_total_ci_hi,coop_payoff_total,coop_payoff_total_ci_lo,coop_payoff_total_ci_hi,no_strategy_observation_asserted,no_strategy_observation_asserted_ci_lo,no_strategy_observation_asserted_ci_hi,capture_component_resource_concentration,capture_component_resource_concentration_ci_lo,capture_component_resource_concentration_ci_hi,capture_component_exploit_mass,capture_component_exploit_mass_ci_lo,capture_component_exploit_mass_ci_hi,capture_component_neighbor_harm,capture_component_neighbor_harm_ci_lo,capture_component_neighbor_harm_ci_hi,capture_component_aid_interception,capture_component_aid_interception_ci_lo,capture_component_aid_interception_ci_hi,capture_component_coop_loss,capture_component_coop_loss_ci_lo,capture_component_coop_loss_ci_hi,viable_probability,robust
decoupling,adversarial_pressure,0.8,adversarial_pressure=0.80,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.62,0.18,0.62,0.18,0.8,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,4.85,3.4204172335691965,6.279582766430803,1.0,0.954180263735425,1.0,0.0,0.0,0.0458197362645751,0.3726104924203482,0.3706961115510584,0.374524873289638,0.0,0.0,0.0458197362645751,0.14695875834158595,0.14400881817063924,0.14990869851253266,0.0985519870592792,0.09463918017027911,0.10246479394827929,0.0004313843540404063,0.00010914114969223364,0.000753627558388579,0.6993674056867628,0.6896512523092053,0.7090835590643203,0.3397425823252541,0.334690272148104,0.34479489250240425,0.9899285593587879,0.9839967517918494,0.9958603669257263,0.9605817290000788,0.956338489519387,0.9648249684807705,0.8839986562923212,0.8698189094669095,0.8981784031177329,0.37085450991705193,0.3662054799142385,0.37550353991986535,1.2441276844951095,1.2318835660239118,1.2563718029663071,0.8586155109127829,0.8519603865741804,0.8652706352513854,0.12004264930141968,0.11844645472741379,0.12163884387542558,0.980772119442878,0.9796123728888685,0.9819318659968875,570.4625,555.9369185162908,584.9880814837092,0.007828141247163767,0.007579839168104834,0.0080764433262227,0.53125,0.5231899897132333,0.5393100102867667,0.0018284079402687285,0.0012585282414983214,0.0023982876390391357,0.575,0.42392155612883864,0.7260784438711613,83.4625,79.5702079126769,87.3547920873231,570.4625,555.9369185162908,584.9880814837092,1.0,1.0,1.0,0.0,0.0,0.0,0.9545147728860128,0.16919471732438907,1.7398348284476366,1714.3575202399886,1697.89917729482,1730.8158631851572,1.0,1.0,1.0,0.1024218492299281,0.09399344874150889,0.11085024971834731,0.0007437661276558729,0.00018817439602109248,0.0012993578592906535,1.0,1.0,1.0,0.9991295404934692,0.9980929184643262,1.0001661625226124,0.0,0.0,0.0,0.0,True
decoupling,adversarial_pressure,0.8,adversarial_pressure=0.80,decoupling,C,3,W4_scavenger_catastrophe,C_dyn_only,2,8,0.62,0.18,0.62,0.18,0.8,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,4.1,2.7015834270889068,5.4984165729110925,1.0,0.954180263735425,1.0,0.0,0.0,0.0458197362645751,0.36129744295695276,0.3582088386931325,0.364386047220773,0.0,0.0,0.0458197362645751,0.15235050577290052,0.1487352897581492,0.15596572178765183,0.09737468224069673,0.09347436487116069,0.10127499961023277,0.0003147609012713058,-1.4235878821677135e-05,0.0006437576813642888,0.7808051894461581,0.7708915295470367,0.7907188493452795,0.3178786660626186,0.31252349857943673,0.3232338335458005,0.9776257647679941,0.9675460140774,0.9877055154585882,0.965991258339252,0.9612793758486747,0.9707031408298293,0.8926031736903642,0.8700365567048808,0.9151697906758477,0.3662362203334035,0.36183261090608837,0.3706398297607186,1.036714145551933,1.025963243555311,1.0474650475485552,0.7506435567502651,0.7436333265559084,0.7576537869446217,0.0997035884109744,0.09794494449767686,0.10146223232427194,0.9795625096827655,0.9781996900544909,0.98092532931104,600.975,588.4702451580118,613.4797548419882,0.00768916397334047,0.007329046725382,0.00804928122129894,0.409625,0.40155693372892676,0.4176930662710733,0.00012796862000359112,-4.985750257161423e-05,0.0003057947425787965,0.725,0.5856416603304881,0.8643583396695118,74.925,69.80363572492888,80.04636427507111,600.975,588.4702451580118,613.4797548419882,1.0,1.0,1.0,0.0,0.0,0.0,0.3739076522988124,-0.34383658349807766,1.0916518880957025,1394.170431844393,1374.45142369891,1413.889439989876,1.0,1.0,1.0,0.11782684189082696,0.1074976532772518,0.1281560305044021,0.0005426912090884583,-2.4544618658064164e-05,0.001109927036834981,1.0,1.0,1.0,0.901490561349507,0.8921419509176618,0.9108391717813522,0.0,0.0,0.0,0.0,True
decoupling,adversarial_pressure,0.8,adversarial_pressure=0.80,decoupling,C,3,W4_scavenger_catastrophe,C_full,2,8,0.62,0.18,0.62,0.18,0.8,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,4.3375,2.956868527572174,5.718131472427826,1.0,0.954180263735425,1.0,0.0,0.0,0.0458197362645751,0.361459051473372,0.358010839335729,0.36490726361101494,0.0,0.0,0.0458197362645751,0.1520936796783565,0.1480134580368578,0.15617390131985517,0.09865713200750009,0.09450775126737476,0.10280651274762542,0.0005607556977324085,0.00014193926735252526,0.0009795721281122918,0.7785014103861905,0.7690453942770953,0.7879574264952857,0.314687897705164,0.31023578282314507,0.3191400125871829,0.9720171895674159,0.9610676042764306,0.9829667748584012,0.9652378845346317,0.9602154639903189,0.9702603050789445,0.8834146518343751,0.8597903418383809,0.9070389618303693,0.3673889229108281,0.36345352457086055,0.3713243212507956,1.0383524273460447,1.0272234212292095,1.04948143346288,0.7504763231631125,0.7439733315554522,0.7569793147707728,0.09980497031151658,0.09816947324127295,0.10144046738176021,0.9791102933828268,0.9776336875411697,0.9805868992244839,607.225,592.9894653037335,621.4605346962666,0.007782364728385578,0.007406136649350817,0.00815859280742034,0.40837500000000004,0.4004054775368195,0.4163445224631806,2.4682701799770805e-05,-2.3695393727779972e-05,7.306079732732158e-05,0.8,0.6313367522569292,0.9686632477430709,76.3625,70.82083977060111,81.90416022939888,607.225,592.9894653037335,621.4605346962666,1.0,1.0,1.0,0.0,0.0,0.0,0.9084094272027994,0.19102350140345736,1.6257953530021414,1399.557032203148,1379.7291183536408,1419.3849460526553,1.0,1.0,1.0,0.11709305304927253,0.1054352769307049,0.12875082916784017,0.0009668201685041527,0.00024472287474573305,0.0016889174622625723,1.0,1.0,1.0,0.902852467702339,0.8932065028548773,0.9124984325498006,0.0,0.0,0.0,0.0,True
decoupling,adversarial_pressure,1.0,adversarial_pressure=1.00,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,7.325,6.134526043751343,8.515473956248657,0.05,0.01961323712729557,0.121624525510822,0.0,0.0,0.0458197362645751,0.5515573904862344,0.5436648753455587,0.5594499056269101,0.0,0.0,0.0458197362645751,0.16421628158221077,0.1591391396114552,0.16929342355296634,0.13003540397483887,0.12242885191264709,0.13764195603703067,0.3483666379244209,0.33171561796656646,0.36501765788227536,0.6515482590944153,0.6348768296343407,0.6682196885544899,0.32796140604064045,0.32127836406836663,0.33464444801291426,0.9850402525133711,0.9777040985834737,0.9923764064432685,0.922505390619985,0.9186779527751772,0.9263328284647929,0.7499347492223725,0.73885693418042,0.761012564264325,0.3465104661291673,0.34357026729719103,0.3494506649611436,1.8241968549643814,1.8072006314569093,1.8411930784718535,1.0786095745236528,1.0701769015506781,1.0870422474966275,0.17283099995411927,0.17077222024056285,0.1748897796676757,0.985268341069153,0.9844509000109368,0.9860857821273691,419.2125,406.88798889317906,431.5370111068209,0.011012785537221861,0.010745038219204923,0.0112805328552388,0.7787499999999999,0.7707505494650719,0.786749450534928,0.00694005458098768,0.006197638134698,0.00768247102727736,1.2125,1.0984809170979577,1.3265190829020421,120.9875,117.30092054227754,124.67407945772246,419.2125,406.88798889317906,431.5370111068209,1.0,1.0,1.0,0.2038738787011495,0.1936337526344853,0.21411400476781373,455.6809517958529,439.30407360630113,472.0578299854046,1061.6246117107296,1047.9483766807539,1075.3008467407053,1.0,1.0,1.0,0.1517290584888562,0.13722293857241175,0.16623517840530067,0.6006321343524499,0.5719234792527008,0.629340789452199,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False
decoupling,adversarial_pressure,1.0,adversarial_pressure=1.00,decoupling,C,3,W4_scavenger_catastrophe,C_dyn_only,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,4.55,3.3252357188814665,5.774764281118533,0.6375,0.5281059097698362,0.7342936627574055,0.0,0.0,0.0458197362645751,0.48940592306267555,0.4822770401382017,0.4965348059871494,0.0,0.0,0.0458197362645751,0.1467849850220375,0.14386279932625645,0.14970717071781853,0.09765708249442931,0.09319616892050918,0.10211799606834944,0.24245658827762714,0.22926397463237774,0.25564920192287655,0.7575434117198601,0.744350798074604,0.7707360253651161,0.3328996605368752,0.32633707512261984,0.33946224595113056,0.9760337319704784,0.9657250260847487,0.986342437856208,0.9666137621796411,0.9618580493670988,0.9713694749921834,0.8825427207575014,0.8577221804990044,0.9073632610159984,0.35076503126168457,0.3470937271279797,0.35443633539538943,1.2765896838072583,1.260241816615157,1.2929375509993597,0.8423345742091082,0.8338874854481716,0.8507816629700448,0.1266476771799906,0.12438040091197294,0.12891495344800824,0.9821900725740432,0.9811752800288531,0.9832048651192333,453.1375,441.85557351616274,464.41942648383724,0.00901788616865604,0.00864343843806018,0.0093923338992519,0.5197499999999999,0.5110125700415693,0.5284874299584306,0.006710012060002638,0.005845076651355343,0.0075749474686499325,0.9625,0.7936791545806583,1.1313208454193417,93.6125,88.67659560984674,98.54840439015325,453.1375,441.85557351616274,464.41942648383724,1.0,1.0,1.0,0.1423723062479783,0.1366581859592651,0.14808642653669152,-55.90001971506189,-70.98892226541732,-40.81111716470645,1183.8955992541246,1162.4785453400557,1205.3126531681935,1.0,1.0,1.0,0.10192535403121827,0.09357625204327244,0.11027445601916411,0.4180286004786676,0.39528271488341,0.44077448607392516,1.0,1.0,1.0,0.9995622469452037,0.9989575555726223,1.000166938317785,0.0,0.0,0.0,0.0,True
decoupling,adversarial_pressure,1.0,adversarial_pressure=1.00,decoupling,C,3,W4_scavenger_catastrophe,C_full,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,3.9625,2.9516962231390034,4.9733037768609965,0.7125,0.6053944721715182,0.8001321399160374,0.0,0.0,0.0458197362645751,0.48789134408490875,0.4809251018715769,0.4948575862982406,0.0,0.0,0.0458197362645751,0.14823828612044468,0.14492977700811344,0.15154679523277592,0.09842615106795297,0.09427915357151963,0.1025731485643863,0.23747879003593814,0.22467612138728654,0.25028145868458973,0.7625212099616201,0.7497185413129346,0.7753238786103056,0.32721002614693107,0.3214247812450607,0.33299527104880144,0.9692486430099491,0.9586383519317808,0.9798589340881173,0.9665689755273419,0.962614203364393,0.9705237476902908,0.8688811215652976,0.8390896132012458,0.8986726299293495,0.3530091961183598,0.3491340149660594,0.3568843772706602,1.2756746659809852,1.2619030491410617,1.2894462828209088,0.8446272405341639,0.8362200501871218,0.8530344308812061,0.12532696602324184,0.12268611947621536,0.12796781257026832,0.9819876957057669,0.9809019723008509,0.983073419110683,470.4,456.67434799962336,484.1256520003766,0.009103996505418835,0.008693771622831937,0.009514221388005733,0.5122500000000001,0.5043146345987957,0.5201853654012045,0.006775866494031994,0.005883791392231522,0.007667941595832467,0.8875,0.7167103318128005,1.0582896681871994,95.0875,89.47402682283425,100.70097317716576,470.4,456.67434799962336,484.1256520003766,1.0,1.0,1.0,0.13834615164810865,0.13204671466273019,0.14464558863348712,-35.00962122017893,-52.01880181805611,-18.000440622301745,1191.340684229765,1168.7141932187562,1213.9671752407737,1.0,1.0,1.0,0.10607764288381019,0.0966247597057209,0.11553052606189948,0.4094461897171347,0.38737262308152853,0.43151975635274087,1.0,1.0,1.0,0.9993955301978182,0.9983645407484829,1.0004265196471536,0.0,0.0,0.0,0.0,True
decoupling,adversarial_pressure,1.2,adversarial_pressure=1.20,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.62,0.18,0.62,0.18,1.2,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,12.0125,10.695616165028165,13.329383834971834,0.0,0.0,0.0458197362645751,0.0,0.0,0.0458197362645751,0.6402570044289299,0.6303063789318779,0.6502076299259818,0.0,0.0,0.0458197362645751,0.24622871215444114,0.23647930094481862,0.25597812336406367,0.1916033666314848,0.1832795928173722,0.19992714044559742,0.42597022989787503,0.4042125371202751,0.44772792267547495,0.5740297700958479,0.5522720773179962,0.5957874628736995,0.2652438136841334,0.26025709925212254,0.2702305281161443,0.9130042562301727,0.8977474027651301,0.9282611096952152,0.8863149137977617,0.8815215719874104,0.891108255608113,0.6941082284689132,0.6854635737156364,0.70275288322219,0.29676970409413,0.2933820954886106,0.3001573126996494,2.23559295109546,2.220310167634817,2.2508757345561032,1.259580530529599,1.250579732752898,1.2685813283063,0.21571781242282023,0.21323339726811363,0.21820222757752683,0.9956073883088271,0.9951279113991898,0.9960868652184645,304.1125,294.33224432800995,313.8927556719901,0.016607118628569544,0.01627692783988705,0.01693730941725204,0.959625,0.9522496649722095,0.9670003350277904,0.009885295900573668,0.008997774360260705,0.010772817440886632,3.575,3.341691625807486,3.8083083741925146,159.0375,154.8241716939506,163.25082830604939,304.1125,294.33224432800995,313.8927556719901,1.0,1.0,1.0,0.3536302500542405,0.33276365021060367,0.3744968498978773,362.08208430787306,346.7084548179518,377.4557137977943,784.812617785714,768.7634501405116,800.8617854309164,1.0,1.0,1.0,0.3860502886952287,0.3581948280963072,0.41390574929415025,0.7301098267961742,0.6945758273917422,0.7656438262006062,1.0,1.0,1.0,1.0,1.0,1.0,0.005967929420337958,-0.0017388258379010153,0.013674684678576932,0.0,False
decoupling,adversarial_pressure,1.2,adversarial_pressure=1.20,decoupling,C,3,W4_scavenger_catastrophe,C_dyn_only,2,8,0.62,0.18,0.62,0.18,1.2,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,7.1625,5.793141387549021,8.531858612450979,0.4875,0.38107693944368337,0.5950685539629311,0.0,0.0,0.0458197362645751,0.5100585157173512,0.500868855924381,0.5192481755103213,0.0,0.0,0.0458197362645751,0.15947692418193535,0.1543203555388209,0.1646334928250498,0.11526573713268948,0.10901449008241362,0.12151698418296533,0.26857551982433797,0.2530467363642113,0.2841043032844646,0.7314244801721546,0.71589569671193,0.7469532636323791,0.3280122850118877,0.31924280519799975,0.3367817648257757,0.9634600159529183,0.9487299551266872,0.9781900767791494,0.9602195194057342,0.9555481332859858,0.9648909055254827,0.8511599169982796,0.8241438138896052,0.8781760201069541,0.32189608982529044,0.31769446777826466,0.32609771187231623,1.4657341342642254,1.4468985242140762,1.4845697443143746,0.9316611598843485,0.9227000311600154,0.9406222886086816,0.15306076332295013,0.1507131761263709,0.15540835051952936,0.9871936995541237,0.9862893788182497,0.9880980202899977,373.5375,363.7792112429899,383.29578875701014,0.010796826454427562,0.01021965874388786,0.011373994164967264,0.61275,0.6050557576186616,0.6204442423813384,0.009600676664334638,0.008491948177798608,0.010709405150870668,1.5625,1.375242857701576,1.749757142298424,108.8625,100.73645181464204,116.98854818535796,373.5375,363.7792112429899,383.29578875701014,1.0,1.0,1.0,0.19408960777894327,0.18378721325315078,0.20439200230473575,-206.4514815126589,-223.04227482593936,-189.86068819937842,1027.0732717629076,1002.0902197769519,1052.0563237488632,1.0,1.0,1.0,0.13818803734521212,0.12345498407917088,0.15292109061125336,0.46306124107644486,0.4362874764900196,0.48983500566287014,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False
decoupling,adversarial_pressure,1.2,adversarial_pressure=1.20,decoupling,C,3,W4_scavenger_catastrophe,C_full,2,8,0.62,0.18,0.62,0.18,1.2,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,6.2375,4.73569682326692,7.739303176733079,0.4375,0.3341368457196415,0.5465906213134304,0.0,0.0,0.0458197362645751,0.5097877942990693,0.5011290384273567,0.5184465501707819,0.0,0.0,0.0458197362645751,0.16069681414480066,0.15416920978872983,0.1672244185008715,0.11392385488508013,0.10615411503984161,0.12169359473031864,0.26642639322053346,0.25119666194555196,0.28165612449551497,0.7335736067759162,0.7183438755008796,0.7488033380509528,0.34021680481954025,0.3313535813321209,0.3490800283069596,0.9620557881798166,0.9507022339211697,0.9734093424384636,0.9600857583238873,0.9548433134897465,0.9653282031580281,0.836662117200562,0.8042566298050635,0.8690676045960606,0.3232623534557253,0.31977015535794573,0.32675455155350486,1.4854488454688428,1.4690723539652069,1.5018253369724788,0.9388003342424,0.9309414375087537,0.9466592309760462,0.15420827132701942,0.15204742607589414,0.1563691165781447,0.9864570478618095,0.9852669781841383,0.9876471175394808,378.3,368.68348916140263,387.9165108385974,0.010829983839091808,0.010391507647416432,0.011268460030767183,0.614125,0.6061841308904384,0.6220658691095616,0.009724644975507431,0.008534132172867607,0.010915157778147255,1.5375,1.385744127175556,1.6892558728244442,108.65,102.4567332969025,114.84326670309751,378.3,368.68348916140263,387.9165108385974,1.0,1.0,1.0,0.19531572019437476,0.18630658574250542,0.20432485464624411,-190.9868617541812,-209.1965285570197,-172.77719495134272,1025.4762882950035,1003.9061465308507,1047.0464300591564,1.0,1.0,1.0,0.14167343723911305,0.1230231390789107,0.16032373539931538,0.4593558503802302,0.4330976930095724,0.485614007750888,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False
decoupling,adversarial_pressure,1.4,adversarial_pressure=1.40,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.62,0.18,0.62,0.18,1.4,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,13.1125,11.646436124183301,14.5785638758167,0.0,0.0,0.0458197362645751,0.0,0.0,0.0458197362645751,0.700985244687794,0.6873273470849218,0.7146431422906662,0.0,0.0,0.0458197362645751,0.3295260572021744,0.3137661942828717,0.34528592012147713,0.23761802515524094,0.22523661487359845,0.24999943543688344,0.4521982820805398,0.41972396315801214,0.48467260100306747,0.5478017179109347,0.5153273989880094,0.58027603683386,0.2461330109104627,0.23941273586193254,0.2528532859589928,0.8924087198405616,0.8782525844606353,0.9065648552204879,0.8878259344549404,0.8831803424615002,0.8924715264483806,0.6661516326481848,0.6548063299297642,0.6774969353666054,0.28680876787531506,0.28334168492904804,0.2902758508215821,2.225200059717898,2.20926822132357,2.2411318981122257,1.3931050562002074,1.3822831858118723,1.4039269265885426,0.23874742620676326,0.23556271974178955,0.24193213267173697,0.9976372632809429,0.9971429693964203,0.9981315571654655,259.925,252.15331029320302,267.696689706797,0.01979369471515348,0.019405542684347313,0.020181846745959645,1.0394999999999999,1.0314435727364317,1.047556427263568,0.008549789660464224,0.007674165457692168,0.00942541386323628,5.7625,5.4808680076519645,6.044131992348036,186.8,181.60140279875816,191.99859720124186,259.925,252.15331029320302,267.696689706797,1.0,1.0,1.0,0.4404040647585874,0.4115425989041141,0.4692655306130607,156.25905957629664,137.90102125188656,174.6170979007067,664.334991069076,647.8094838065207,680.8604983316312,1.0,1.0,1.0,0.6133106371140096,0.5748512303575275,0.6517700438704916,0.7488286793177674,0.7044055317860095,0.7932518268495253,1.0,1.0,1.0,1.0,1.0,1.0,0.04256582875824717,0.014653686466626372,0.07047797104986797,0.0,False
decoupling,adversarial_pressure,1.4,adversarial_pressure=1.40,decoupling,C,3,W4_scavenger_catastrophe,C_dyn_only,2,8,0.62,0.18,0.62,0.18,1.4,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,5.675,4.346498078875917,7.003501921124083,0.3125,0.22150258327847644,0.4206798178207392,0.0,0.0,0.0458197362645751,0.520977898393496,0.5137217907629263,0.5282340060240656,0.0,0.0,0.0458197362645751,0.17428703357437825,0.16657278167954742,0.18200128546920907,0.12824929052525005,0.11903727138328614,0.13746130966721398,0.27191087415884463,0.25899620990169825,0.284825538415991,0.7280891258367878,0.7151744615795241,0.7410037900940514,0.3341069501604647,0.3252436002423039,0.3429703000786255,0.9648792120981355,0.9519175366855517,0.9778408875107194,0.960300145080768,0.9557037489170895,0.9648965412444465,0.8393816126051753,0.8136098468279856,0.865153378382365,0.31928709502537905,0.31590971005698226,0.32266447999377584,1.5023363242498748,1.4868619789697595,1.5178106695299902,1.0275506017998106,1.0190457406353461,1.036055462964275,0.1769904330894801,0.17436645940495765,0.17961440677400253,0.987716532560184,0.986560316309213,0.988872748811155,332.6875,323.5703996783343,341.8046003216657,0.011912375693379917,0.011416240229947573,0.012408511156812262,0.673125,0.6670799137278303,0.6791700862721697,0.010407740263831303,0.009300873864928026,0.01151460666273458,1.9375,1.7551769541775515,2.1198230458224487,119.2125,111.9659255777233,126.45907442227671,332.6875,323.5703996783343,341.8046003216657,1.0,1.0,1.0,0.23061086248047613,0.21999810895612523,0.24122361600482703,-331.7575995010319,-350.64095986164176,-312.87423914042205,926.2619159792627,906.0162706477577,946.5075613107676,1.0,1.0,1.0,0.1805026356093347,0.15846191590981806,0.20254335530885131,0.46881185199800807,0.4465451894856867,0.4910785145103294,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False
decoupling,adversarial_pressure,1.4,adversarial_pressure=1.40,decoupling,C,3,W4_scavenger_catastrophe,C_full,2,8,0.62,0.18,0.62,0.18,1.4,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,8.9375,7.3300883147278775,10.544911685272123,0.2,0.1270273637929335,0.3004644779658116,0.0,0.0,0.0458197362645751,0.5340664131364794,0.5252876880620598,0.542845138210899,0.0,0.0,0.0458197362645751,0.1797009299606819,0.17109636324052616,0.18830549668083765,0.12898598654165874,0.11940308738159594,0.13856888570172154,0.2919736834846946,0.2761326853262577,0.3078146816431315,0.708026316511101,0.6921853183525509,0.7238673146696512,0.3290725865680947,0.3190573092672241,0.3390878638689653,0.9412114679694076,0.9267076363518396,0.9557152995869755,0.9478948820572628,0.9422805579782499,0.9535092061362757,0.7942778384926121,0.762431463253004,0.8261242137322202,0.31942832583487013,0.31619542264496203,0.32266122902477823,1.502000415908967,1.4870722912278416,1.5169285405900925,1.0272280895006896,1.0182792024309992,1.0361769765703799,0.1763443394162435,0.17406517530055698,0.17862350353193002,0.9875107008688792,0.9862485217558828,0.9887728799818755,339.75,330.37454852395115,349.12545147604885,0.01245743592537559,0.01193266158418272,0.01298221026656846,0.6601250000000001,0.6539417253207145,0.6663082746792857,0.010364212573349484,0.009306539847862972,0.011421885298835996,1.8625,1.689061587555143,2.035938412444857,127.2375,119.7960446079906,134.6789553920094,339.75,330.37454852395115,349.12545147604885,1.0,1.0,1.0,0.2293053889730511,0.21762268461843481,0.2409880933276674,-301.46859364426535,-321.3554944223719,-281.5816928661588,930.1006926770208,909.7067939080272,950.4945914460144,1.0,1.0,1.0,0.1959709109987737,0.17138643465547157,0.22055538734207583,0.5034029025598183,0.4760908367694098,0.5307149683502269,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False
decoupling,adversarial_pressure,1.6,adversarial_pressure=1.60,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.62,0.18,0.62,0.18,1.6,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,13.825,12.524707768970394,15.125292231029604,0.0,0.0,0.0458197362645751,0.0125,0.002209918618306224,0.06746432423965451,0.6803955658717812,0.6661785870586867,0.6946125446848757,0.0,0.0,0.0458197362645751,0.39061027978426927,0.3680985190386623,0.4131220405298762,0.27215251552060166,0.25629952787578664,0.2880055031654167,0.34664812150914043,0.3103413223405007,0.38295492067778014,0.6533518784800219,0.6170450793106255,0.6896586776494182,0.24429602122977617,0.23978671439637717,0.24880532806317518,0.8573505402969485,0.8415751308212576,0.8731259497726394,0.8912708601281552,0.886946267178529,0.8955954530777813,0.6598651857150488,0.649674702821006,0.6700556686090916,0.27300280574846125,0.26883019436754585,0.27717541712937666,2.218186618294882,2.203172403833884,2.2332008327558803,1.525414126302732,1.5138859784589107,1.5369422741465535,0.2705935288595106,0.2667633836977086,0.2744236740213126,0.9984102561859416,0.9979447154310107,0.9988757969408725,230.8125,223.78053320475036,237.84446679524964,0.022355954538737042,0.02192532698676373,0.022786582090710352,1.139625,1.1294629847415032,1.149787015258497,0.01007027948046512,0.008865952429395457,0.011274606531534784,6.9125,6.697019149724522,7.127980850275478,209.0375,203.02608510120595,215.04891489879404,230.8125,223.78053320475036,237.84446679524964,1.0,1.0,1.0,0.44517106232906223,0.4132444036577607,0.47709772100036374,-46.08179018852263,-66.96288342017584,-25.20069695686943,583.398938287366,566.938163616753,599.8597129579791,1.0,1.0,1.0,0.7485473770855947,0.701810923048641,0.7952838311225484,0.5752660717906096,0.5236869942719307,0.6268451493092886,1.0,1.0,1.0,1.0,1.0,1.0,0.030937618743864487,0.005749835384926186,0.056125402102802785,0.0,False
